ts_utc,run_name,stage,dt_s,detail
2026-02-09T09:14:27.995Z,p1_tinycnn_cbam_rr8_sk7_seed42,epoch_done,308.78,epoch=5 train_loss=0.4534 train_acc=0.8435 train_f1=0.8183 val_loss=0.6541 val_acc=0.7461 val_f1=0.6981
2026-02-09T09:19:36.876Z,p1_tinycnn_cbam_rr8_sk7_seed42,epoch_done,308.88,epoch=6 train_loss=0.4426 train_acc=0.8469 train_f1=0.8232 val_loss=0.6899 val_acc=0.7522 val_f1=0.7152
2026-02-09T09:24:45.657Z,p1_tinycnn_cbam_rr8_sk7_seed42,epoch_done,308.78,epoch=7 train_loss=0.4316 train_acc=0.8511 train_f1=0.8287 val_loss=0.6297 val_acc=0.7552 val_f1=0.7098
2026-02-09T09:29:54.475Z,p1_tinycnn_cbam_rr8_sk7_seed42,epoch_done,308.82,epoch=8 train_loss=0.4228 train_acc=0.8544 train_f1=0.8331 val_loss=0.7404 val_acc=0.7521 val_f1=0.7156
2026-02-09T09:29:54.476Z,p1_tinycnn_cbam_rr8_sk7_seed42,early_stop,,early_stop at epoch=8 best_epoch=3 best_val_f1=0.718250
2026-02-09T09:29:54.482Z,p1_tinycnn_cbam_rr8_sk7_seed42,test_eval_start,,
2026-02-09T09:30:15.293Z,p1_tinycnn_cbam_rr8_sk7_seed42,test_eval_done,20.81,test_loss=0.7456 test_acc=0.7613 test_f1=0.7161
2026-02-09T09:30:32.403Z,p1_tinycnn_cbam_rr8_sk7_seed42,leaderboard_written,,path=results/leaderboard.csv
2026-02-09T09:30:32.403Z,p1_tinycnn_cbam_rr8_sk7_seed42,run_done,,
2026-02-09T09:31:35.730Z,p1_tinycnn_cbam_rr8_sk11_seed42,run_start,,model=tinycnn_cbam epochs=50 bs=64 lr=0.001 seed=42
2026-02-09T09:31:35.732Z,p1_tinycnn_cbam_rr8_sk11_seed42,load_datasets_start,,mode=full
2026-02-09T09:31:35.736Z,p1_tinycnn_cbam_rr8_sk11_seed42,load_datasets_done,0.00,train=250050 val=63056 test=67256
2026-02-09T09:31:35.736Z,p1_tinycnn_cbam_rr8_sk11_seed42,device_selected,,device=mps name=Apple MPS GPU
2026-02-09T09:31:35.754Z,p1_tinycnn_cbam_rr8_sk11_seed42,model_initialized,,model=tinycnn_cbam params=24025
2026-02-09T09:36:54.142Z,p1_tinycnn_cbam_rr8_sk11_seed42,epoch_done,317.66,epoch=1 train_loss=1.0978 train_acc=0.5442 train_f1=0.2491 val_loss=1.0706 val_acc=0.5305 val_f1=0.2311
2026-02-09T09:42:06.332Z,p1_tinycnn_cbam_rr8_sk11_seed42,epoch_done,312.19,epoch=2 train_loss=1.0975 train_acc=0.5559 train_f1=0.2382 val_loss=1.0790 val_acc=0.5305 val_f1=0.2311
2026-02-09T09:47:18.575Z,p1_tinycnn_cbam_rr8_sk11_seed42,epoch_done,312.24,epoch=3 train_loss=1.0975 train_acc=0.5559 train_f1=0.2382 val_loss=1.0798 val_acc=0.5305 val_f1=0.2311
2026-02-09T09:52:30.746Z,p1_tinycnn_cbam_rr8_sk11_seed42,epoch_done,312.17,epoch=4 train_loss=1.0974 train_acc=0.5559 train_f1=0.2382 val_loss=1.0756 val_acc=0.5305 val_f1=0.2311
2026-02-09T09:57:43.168Z,p1_tinycnn_cbam_rr8_sk11_seed42,epoch_done,312.42,epoch=5 train_loss=1.0974 train_acc=0.5559 train_f1=0.2382 val_loss=1.0827 val_acc=0.5305 val_f1=0.2311
2026-02-09T10:02:55.353Z,p1_tinycnn_cbam_rr8_sk11_seed42,epoch_done,312.18,epoch=6 train_loss=1.0974 train_acc=0.5553 train_f1=0.2392 val_loss=1.0683 val_acc=0.5305 val_f1=0.2311
2026-02-09T10:02:55.354Z,p1_tinycnn_cbam_rr8_sk11_seed42,early_stop,,early_stop at epoch=6 best_epoch=1 best_val_f1=0.231087
2026-02-09T10:02:55.360Z,p1_tinycnn_cbam_rr8_sk11_seed42,test_eval_start,,
2026-02-09T10:03:16.235Z,p1_tinycnn_cbam_rr8_sk11_seed42,test_eval_done,20.87,test_loss=1.0693 test_acc=0.5384 test_f1=0.2333
2026-02-09T10:03:33.494Z,p1_tinycnn_cbam_rr8_sk11_seed42,leaderboard_written,,path=results/leaderboard.csv
2026-02-09T10:03:33.494Z,p1_tinycnn_cbam_rr8_sk11_seed42,run_done,,
2026-02-09T10:04:36.832Z,p1_tinycnn_cbam_rr16_sk3_seed42,run_start,,model=tinycnn_cbam epochs=50 bs=64 lr=0.001 seed=42
2026-02-09T10:04:36.834Z,p1_tinycnn_cbam_rr16_sk3_seed42,load_datasets_start,,mode=full
2026-02-09T10:04:36.838Z,p1_tinycnn_cbam_rr16_sk3_seed42,load_datasets_done,0.00,train=250050 val=63056 test=67256
2026-02-09T10:04:36.838Z,p1_tinycnn_cbam_rr16_sk3_seed42,device_selected,,device=mps name=Apple MPS GPU
2026-02-09T10:04:36.856Z,p1_tinycnn_cbam_rr16_sk3_seed42,model_initialized,,model=tinycnn_cbam params=23671
2026-02-09T10:09:49.497Z,p1_tinycnn_cbam_rr16_sk3_seed42,epoch_done,311.91,epoch=1 train_loss=0.6794 train_acc=0.6964 train_f1=0.6421 val_loss=0.7315 val_acc=0.7188 val_f1=0.6645
2026-02-09T10:14:55.534Z,p1_tinycnn_cbam_rr16_sk3_seed42,epoch_done,306.03,epoch=2 train_loss=0.4423 train_acc=0.8270 train_f1=0.8050 val_loss=0.7570 val_acc=0.7157 val_f1=0.6840
2026-02-09T10:20:01.360Z,p1_tinycnn_cbam_rr16_sk3_seed42,epoch_done,305.82,epoch=3 train_loss=0.4103 train_acc=0.8419 train_f1=0.8223 val_loss=0.9835 val_acc=0.5836 val_f1=0.5976
2026-02-09T10:25:07.091Z,p1_tinycnn_cbam_rr16_sk3_seed42,epoch_done,305.73,epoch=4 train_loss=0.3788 train_acc=0.8560 train_f1=0.8360 val_loss=0.7432 val_acc=0.7203 val_f1=0.6740
2026-02-09T10:30:12.217Z,p1_tinycnn_cbam_rr16_sk3_seed42,epoch_done,305.12,epoch=5 train_loss=0.3534 train_acc=0.8688 train_f1=0.8480 val_loss=0.7489 val_acc=0.7249 val_f1=0.6828
2026-02-09T10:35:17.331Z,p1_tinycnn_cbam_rr16_sk3_seed42,epoch_done,305.11,epoch=6 train_loss=0.3386 train_acc=0.8762 train_f1=0.8549 val_loss=0.6447 val_acc=0.7637 val_f1=0.7264
2026-02-09T10:40:22.437Z,p1_tinycnn_cbam_rr16_sk3_seed42,epoch_done,305.10,epoch=7 train_loss=0.3249 train_acc=0.8816 train_f1=0.8603 val_loss=0.7219 val_acc=0.7397 val_f1=0.7062
2026-02-09T10:45:27.411Z,p1_tinycnn_cbam_rr16_sk3_seed42,epoch_done,304.97,epoch=8 train_loss=0.3155 train_acc=0.8856 train_f1=0.8643 val_loss=0.7005 val_acc=0.7629 val_f1=0.7292
2026-02-09T10:50:32.131Z,p1_tinycnn_cbam_rr16_sk3_seed42,epoch_done,304.72,epoch=9 train_loss=0.3095 train_acc=0.8885 train_f1=0.8673 val_loss=0.7421 val_acc=0.7308 val_f1=0.7013
2026-02-09T10:55:37.204Z,p1_tinycnn_cbam_rr16_sk3_seed42,epoch_done,305.07,epoch=10 train_loss=0.3021 train_acc=0.8915 train_f1=0.8708 val_loss=0.6716 val_acc=0.7647 val_f1=0.7236
2026-02-09T11:00:42.373Z,p1_tinycnn_cbam_rr16_sk3_seed42,epoch_done,305.17,epoch=11 train_loss=0.2977 train_acc=0.8923 train_f1=0.8718 val_loss=0.6355 val_acc=0.7762 val_f1=0.7312
2026-02-09T11:05:47.469Z,p1_tinycnn_cbam_rr16_sk3_seed42,epoch_done,305.09,epoch=12 train_loss=0.2938 train_acc=0.8936 train_f1=0.8737 val_loss=0.6164 val_acc=0.7735 val_f1=0.7359
2026-02-09T11:10:52.925Z,p1_tinycnn_cbam_rr16_sk3_seed42,epoch_done,305.45,epoch=13 train_loss=0.2889 train_acc=0.8962 train_f1=0.8762 val_loss=0.6154 val_acc=0.7811 val_f1=0.7410
2026-02-09T11:15:58.898Z,p1_tinycnn_cbam_rr16_sk3_seed42,epoch_done,305.97,epoch=14 train_loss=0.2854 train_acc=0.8970 train_f1=0.8774 val_loss=0.6975 val_acc=0.7685 val_f1=0.7293
2026-02-09T11:21:01.935Z,p1_tinycnn_cbam_rr16_sk3_seed42,epoch_done,303.03,epoch=15 train_loss=0.2828 train_acc=0.8978 train_f1=0.8784 val_loss=0.6490 val_acc=0.7816 val_f1=0.7392
2026-02-09T11:26:01.340Z,p1_tinycnn_cbam_rr16_sk3_seed42,epoch_done,299.40,epoch=16 train_loss=0.2785 train_acc=0.8995 train_f1=0.8802 val_loss=0.6562 val_acc=0.7735 val_f1=0.7345
2026-02-09T11:31:01.456Z,p1_tinycnn_cbam_rr16_sk3_seed42,epoch_done,300.11,epoch=17 train_loss=0.2745 train_acc=0.9006 train_f1=0.8821 val_loss=0.6037 val_acc=0.7864 val_f1=0.7482
2026-02-09T11:36:01.492Z,p1_tinycnn_cbam_rr16_sk3_seed42,epoch_done,300.03,epoch=18 train_loss=0.2721 train_acc=0.9015 train_f1=0.8828 val_loss=0.7507 val_acc=0.7514 val_f1=0.7239
2026-02-09T11:41:01.487Z,p1_tinycnn_cbam_rr16_sk3_seed42,epoch_done,299.99,epoch=19 train_loss=0.2697 train_acc=0.9018 train_f1=0.8836 val_loss=0.7004 val_acc=0.7740 val_f1=0.7347
2026-02-09T11:46:01.436Z,p1_tinycnn_cbam_rr16_sk3_seed42,epoch_done,299.95,epoch=20 train_loss=0.2663 train_acc=0.9033 train_f1=0.8852 val_loss=0.6344 val_acc=0.7792 val_f1=0.7391
2026-02-09T11:51:01.511Z,p1_tinycnn_cbam_rr16_sk3_seed42,epoch_done,300.07,epoch=21 train_loss=0.2641 train_acc=0.9045 train_f1=0.8868 val_loss=0.6496 val_acc=0.7833 val_f1=0.7457
2026-02-09T11:56:01.672Z,p1_tinycnn_cbam_rr16_sk3_seed42,epoch_done,300.16,epoch=22 train_loss=0.2622 train_acc=0.9048 train_f1=0.8875 val_loss=0.6610 val_acc=0.7741 val_f1=0.7414
2026-02-09T11:56:01.674Z,p1_tinycnn_cbam_rr16_sk3_seed42,early_stop,,early_stop at epoch=22 best_epoch=17 best_val_f1=0.748237
2026-02-09T11:56:01.680Z,p1_tinycnn_cbam_rr16_sk3_seed42,test_eval_start,,
2026-02-09T11:56:22.445Z,p1_tinycnn_cbam_rr16_sk3_seed42,test_eval_done,20.77,test_loss=0.5503 test_acc=0.8215 test_f1=0.7843
2026-02-09T11:56:39.464Z,p1_tinycnn_cbam_rr16_sk3_seed42,leaderboard_written,,path=results/leaderboard.csv
2026-02-09T11:56:39.464Z,p1_tinycnn_cbam_rr16_sk3_seed42,run_done,,
2026-02-09T11:57:42.902Z,p1_tinycnn_cbam_rr16_sk7_seed42,run_start,,model=tinycnn_cbam epochs=50 bs=64 lr=0.001 seed=42
2026-02-09T11:57:42.904Z,p1_tinycnn_cbam_rr16_sk7_seed42,load_datasets_start,,mode=full
2026-02-09T11:57:42.907Z,p1_tinycnn_cbam_rr16_sk7_seed42,load_datasets_done,0.00,train=250050 val=63056 test=67256
2026-02-09T11:57:42.908Z,p1_tinycnn_cbam_rr16_sk7_seed42,device_selected,,device=mps name=Apple MPS GPU
2026-02-09T11:57:42.926Z,p1_tinycnn_cbam_rr16_sk7_seed42,model_initialized,,model=tinycnn_cbam params=23751
2026-02-09T12:02:50.892Z,p1_tinycnn_cbam_rr16_sk7_seed42,epoch_done,307.24,epoch=1 train_loss=1.0996 train_acc=0.5398 train_f1=0.2684 val_loss=1.0755 val_acc=0.5305 val_f1=0.2311
2026-02-09T12:07:52.791Z,p1_tinycnn_cbam_rr16_sk7_seed42,epoch_done,301.90,epoch=2 train_loss=1.0974 train_acc=0.5560 train_f1=0.2393 val_loss=1.0791 val_acc=0.5305 val_f1=0.2311
2026-02-09T12:12:54.776Z,p1_tinycnn_cbam_rr16_sk7_seed42,epoch_done,301.98,epoch=3 train_loss=1.0975 train_acc=0.5559 train_f1=0.2382 val_loss=1.0736 val_acc=0.5305 val_f1=0.2311
2026-02-09T12:17:56.898Z,p1_tinycnn_cbam_rr16_sk7_seed42,epoch_done,302.12,epoch=4 train_loss=1.0975 train_acc=0.5540 train_f1=0.2440 val_loss=1.0719 val_acc=0.5305 val_f1=0.2311
2026-02-09T12:23:01.470Z,p1_tinycnn_cbam_rr16_sk7_seed42,epoch_done,304.57,epoch=5 train_loss=1.0974 train_acc=0.5548 train_f1=0.2404 val_loss=1.0750 val_acc=0.5305 val_f1=0.2311
2026-02-09T12:28:10.255Z,p1_tinycnn_cbam_rr16_sk7_seed42,epoch_done,308.78,epoch=6 train_loss=1.0974 train_acc=0.5559 train_f1=0.2382 val_loss=1.0663 val_acc=0.5305 val_f1=0.2311
2026-02-09T12:28:10.256Z,p1_tinycnn_cbam_rr16_sk7_seed42,early_stop,,early_stop at epoch=6 best_epoch=1 best_val_f1=0.231087
2026-02-09T12:28:10.262Z,p1_tinycnn_cbam_rr16_sk7_seed42,test_eval_start,,
2026-02-09T12:28:31.062Z,p1_tinycnn_cbam_rr16_sk7_seed42,test_eval_done,20.80,test_loss=1.0745 test_acc=0.5384 test_f1=0.2333
2026-02-09T12:28:48.476Z,p1_tinycnn_cbam_rr16_sk7_seed42,leaderboard_written,,path=results/leaderboard.csv
2026-02-09T12:28:48.476Z,p1_tinycnn_cbam_rr16_sk7_seed42,run_done,,
2026-02-09T12:29:51.956Z,p1_tinycnn_cbam_rr16_sk11_seed42,run_start,,model=tinycnn_cbam epochs=50 bs=64 lr=0.001 seed=42
2026-02-09T12:29:51.958Z,p1_tinycnn_cbam_rr16_sk11_seed42,load_datasets_start,,mode=full
2026-02-09T12:29:51.962Z,p1_tinycnn_cbam_rr16_sk11_seed42,load_datasets_done,0.00,train=250050 val=63056 test=67256
2026-02-09T12:29:51.962Z,p1_tinycnn_cbam_rr16_sk11_seed42,device_selected,,device=mps name=Apple MPS GPU
2026-02-09T12:29:51.980Z,p1_tinycnn_cbam_rr16_sk11_seed42,model_initialized,,model=tinycnn_cbam params=23895
2026-02-09T12:35:10.569Z,p1_tinycnn_cbam_rr16_sk11_seed42,epoch_done,317.87,epoch=1 train_loss=1.0981 train_acc=0.5426 train_f1=0.2614 val_loss=1.0816 val_acc=0.5305 val_f1=0.2311
2026-02-09T12:40:22.675Z,p1_tinycnn_cbam_rr16_sk11_seed42,epoch_done,312.10,epoch=2 train_loss=1.0975 train_acc=0.5559 train_f1=0.2382 val_loss=1.0647 val_acc=0.5305 val_f1=0.2311
2026-02-09T12:45:34.758Z,p1_tinycnn_cbam_rr16_sk11_seed42,epoch_done,312.08,epoch=3 train_loss=1.0983 train_acc=0.5557 train_f1=0.2386 val_loss=1.0787 val_acc=0.5305 val_f1=0.2311
2026-02-09T12:50:46.919Z,p1_tinycnn_cbam_rr16_sk11_seed42,epoch_done,312.16,epoch=4 train_loss=1.0974 train_acc=0.5559 train_f1=0.2382 val_loss=1.0679 val_acc=0.5305 val_f1=0.2311
2026-02-09T12:55:58.843Z,p1_tinycnn_cbam_rr16_sk11_seed42,epoch_done,311.92,epoch=5 train_loss=1.0967 train_acc=0.5538 train_f1=0.2496 val_loss=1.0725 val_acc=0.5305 val_f1=0.2311
2026-02-09T13:01:10.689Z,p1_tinycnn_cbam_rr16_sk11_seed42,epoch_done,311.84,epoch=6 train_loss=1.0974 train_acc=0.5559 train_f1=0.2382 val_loss=1.0719 val_acc=0.5305 val_f1=0.2311
2026-02-09T13:01:10.690Z,p1_tinycnn_cbam_rr16_sk11_seed42,early_stop,,early_stop at epoch=6 best_epoch=1 best_val_f1=0.231087
2026-02-09T13:01:10.696Z,p1_tinycnn_cbam_rr16_sk11_seed42,test_eval_start,,
2026-02-09T13:01:31.618Z,p1_tinycnn_cbam_rr16_sk11_seed42,test_eval_done,20.92,test_loss=1.0808 test_acc=0.5384 test_f1=0.2333
2026-02-09T13:01:48.893Z,p1_tinycnn_cbam_rr16_sk11_seed42,leaderboard_written,,path=results/leaderboard.csv
2026-02-09T13:01:48.893Z,p1_tinycnn_cbam_rr16_sk11_seed42,run_done,,
2026-02-09T20:11:35.357Z,p1_crnn_tune_lr0p002_wd1em05_gc0_seed42,run_start,,model=crnn epochs=50 bs=64 lr=0.002 seed=42
2026-02-09T20:11:35.359Z,p1_crnn_tune_lr0p002_wd1em05_gc0_seed42,load_datasets_start,,mode=full
2026-02-09T20:11:35.363Z,p1_crnn_tune_lr0p002_wd1em05_gc0_seed42,load_datasets_done,0.00,train=250050 val=63056 test=67256
2026-02-09T20:11:35.363Z,p1_crnn_tune_lr0p002_wd1em05_gc0_seed42,device_selected,,device=mps name=Apple MPS GPU
2026-02-09T20:11:35.380Z,p1_crnn_tune_lr0p002_wd1em05_gc0_seed42,model_initialized,,model=crnn params=73411
2026-02-09T20:47:57.329Z,p1_crnn_tune_lr0p002_wd1em05_gc0_seed42,epoch_done,2181.23,epoch=1 train_loss=1.0998 train_acc=0.4661 train_f1=0.3230 val_loss=1.0602 val_acc=0.5305 val_f1=0.2311
2026-02-09T20:58:39.686Z,p2_kd_tinycnn_a0_t3_seed42,load_datasets_start,,cache_dir=results/cache/spectrograms
2026-02-09T20:58:39.692Z,p2_kd_tinycnn_a0_t3_seed42,load_datasets_done,,train=250050 val=63056 test=67256
2026-02-09T20:58:39.693Z,p2_kd_tinycnn_a0_t3_seed42,device_selected,,device=mps name=Apple MPS GPU
2026-02-09T20:58:39.717Z,p2_kd_tinycnn_a0_t3_seed42,models_initialized,,teacher=crnn teacher_params=73411 student=tinycnn student_params=23491
2026-02-09T20:58:39.717Z,p2_kd_tinycnn_a0_t3_seed42,run_start,,teacher=crnn student=tinycnn epochs=50 bs=64 lr=0.001 alpha=0.0 tau=3.0
2026-02-09T21:07:49.134Z,p2_kd_tinycnn_a0_t3_seed42,epoch_done,546.98,epoch=1 train_loss=0.6046 train_acc=0.7546 train_f1=0.7001 val_loss=0.8370 val_acc=0.7198 val_f1=0.6828 alpha=0.00 tau=3.00
2026-02-09T21:16:53.588Z,p2_kd_tinycnn_a0_t3_seed42,epoch_done,544.45,epoch=2 train_loss=0.4511 train_acc=0.8413 train_f1=0.8079 val_loss=0.7089 val_acc=0.7574 val_f1=0.7177 alpha=0.00 tau=3.00
2026-02-09T21:25:50.122Z,p2_kd_tinycnn_a0_t3_seed42,epoch_done,536.53,epoch=3 train_loss=0.4119 train_acc=0.8594 train_f1=0.8318 val_loss=0.6449 val_acc=0.7707 val_f1=0.7266 alpha=0.00 tau=3.00
2026-02-09T21:34:48.934Z,p2_kd_tinycnn_a0_t3_seed42,epoch_done,538.81,epoch=4 train_loss=0.3917 train_acc=0.8684 train_f1=0.8438 val_loss=0.6285 val_acc=0.7886 val_f1=0.7475 alpha=0.00 tau=3.00
2026-02-09T21:43:43.669Z,p2_kd_tinycnn_a0_t3_seed42,epoch_done,534.73,epoch=5 train_loss=0.3772 train_acc=0.8751 train_f1=0.8524 val_loss=0.8367 val_acc=0.7526 val_f1=0.7289 alpha=0.00 tau=3.00
2026-02-09T21:52:26.959Z,p2_kd_tinycnn_a0_t3_seed42,epoch_done,523.29,epoch=6 train_loss=0.3656 train_acc=0.8791 train_f1=0.8580 val_loss=0.7019 val_acc=0.7718 val_f1=0.7336 alpha=0.00 tau=3.00
2026-02-09T22:01:29.905Z,p2_kd_tinycnn_a0_t3_seed42,epoch_done,542.94,epoch=7 train_loss=0.3571 train_acc=0.8824 train_f1=0.8624 val_loss=0.6697 val_acc=0.7542 val_f1=0.7118 alpha=0.00 tau=3.00
2026-02-09T22:10:38.841Z,p2_kd_tinycnn_a0_t3_seed42,epoch_done,548.93,epoch=8 train_loss=0.3470 train_acc=0.8849 train_f1=0.8665 val_loss=0.6840 val_acc=0.7789 val_f1=0.7425 alpha=0.00 tau=3.00
2026-02-09T22:19:37.182Z,p2_kd_tinycnn_a0_t3_seed42,epoch_done,538.34,epoch=9 train_loss=0.3397 train_acc=0.8872 train_f1=0.8699 val_loss=0.7206 val_acc=0.7792 val_f1=0.7478 alpha=0.00 tau=3.00
2026-02-09T22:28:36.532Z,p2_kd_tinycnn_a0_t3_seed42,epoch_done,539.35,epoch=10 train_loss=0.3348 train_acc=0.8886 train_f1=0.8718 val_loss=0.6817 val_acc=0.7811 val_f1=0.7342 alpha=0.00 tau=3.00
2026-02-09T22:38:45.734Z,p2_kd_tinycnn_a0_t3_seed42,epoch_done,609.20,epoch=11 train_loss=0.3278 train_acc=0.8911 train_f1=0.8749 val_loss=0.7037 val_acc=0.7765 val_f1=0.7319 alpha=0.00 tau=3.00
2026-02-09T22:55:38.531Z,p2_kd_tinycnn_a0_t3_seed42,epoch_done,1012.79,epoch=12 train_loss=0.3234 train_acc=0.8924 train_f1=0.8768 val_loss=0.7105 val_acc=0.7788 val_f1=0.7419 alpha=0.00 tau=3.00
2026-02-09T23:13:27.287Z,p2_kd_tinycnn_a0_t3_seed42,epoch_done,1068.73,epoch=13 train_loss=0.3180 train_acc=0.8938 train_f1=0.8790 val_loss=0.7788 val_acc=0.7676 val_f1=0.7411 alpha=0.00 tau=3.00
2026-02-09T23:30:45.424Z,p2_kd_tinycnn_a0_t3_seed42,epoch_done,1038.13,epoch=14 train_loss=0.3151 train_acc=0.8946 train_f1=0.8803 val_loss=0.7821 val_acc=0.7732 val_f1=0.7441 alpha=0.00 tau=3.00
2026-02-09T23:30:45.428Z,p2_kd_tinycnn_a0_t3_seed42,early_stop,,early_stop at epoch=14 best_epoch=9 best_val_f1=0.747796
2026-02-09T23:32:30.064Z,p2_kd_tinycnn_a0_t3_seed42,leaderboard_written,,path=results/leaderboard.csv
2026-02-09T23:32:30.066Z,p2_kd_tinycnn_a0_t3_seed42,run_done,,
2026-02-09T23:33:35.779Z,p2_kd_tinycnn_a0_t4_seed42,load_datasets_start,,cache_dir=results/cache/spectrograms
2026-02-09T23:33:35.788Z,p2_kd_tinycnn_a0_t4_seed42,load_datasets_done,,train=250050 val=63056 test=67256
2026-02-09T23:33:35.788Z,p2_kd_tinycnn_a0_t4_seed42,device_selected,,device=mps name=Apple MPS GPU
2026-02-09T23:33:35.940Z,p2_kd_tinycnn_a0_t4_seed42,models_initialized,,teacher=crnn teacher_params=73411 student=tinycnn student_params=23491
2026-02-09T23:33:35.940Z,p2_kd_tinycnn_a0_t4_seed42,run_start,,teacher=crnn student=tinycnn epochs=50 bs=64 lr=0.001 alpha=0.0 tau=4.0
2026-02-09T23:48:16.137Z,p2_kd_tinycnn_a0_t4_seed42,epoch_done,878.56,epoch=1 train_loss=0.6046 train_acc=0.7546 train_f1=0.7001 val_loss=0.8370 val_acc=0.7198 val_f1=0.6828 alpha=0.00 tau=4.00
2026-02-09T23:57:02.852Z,p2_kd_tinycnn_a0_t4_seed42,epoch_done,526.71,epoch=2 train_loss=0.4511 train_acc=0.8413 train_f1=0.8079 val_loss=0.7089 val_acc=0.7574 val_f1=0.7177 alpha=0.00 tau=4.00
2026-02-10T00:05:50.054Z,p2_kd_tinycnn_a0_t4_seed42,epoch_done,527.20,epoch=3 train_loss=0.4119 train_acc=0.8594 train_f1=0.8318 val_loss=0.6449 val_acc=0.7707 val_f1=0.7266 alpha=0.00 tau=4.00
2026-02-10T00:14:43.002Z,p2_kd_tinycnn_a0_t4_seed42,epoch_done,532.94,epoch=4 train_loss=0.3917 train_acc=0.8684 train_f1=0.8438 val_loss=0.6285 val_acc=0.7886 val_f1=0.7475 alpha=0.00 tau=4.00
2026-02-10T00:23:31.543Z,p2_kd_tinycnn_a0_t4_seed42,epoch_done,528.54,epoch=5 train_loss=0.3772 train_acc=0.8751 train_f1=0.8524 val_loss=0.8367 val_acc=0.7526 val_f1=0.7289 alpha=0.00 tau=4.00
2026-02-10T00:32:20.113Z,p2_kd_tinycnn_a0_t4_seed42,epoch_done,528.57,epoch=6 train_loss=0.3656 train_acc=0.8791 train_f1=0.8580 val_loss=0.7019 val_acc=0.7718 val_f1=0.7336 alpha=0.00 tau=4.00
2026-02-10T00:41:09.397Z,p2_kd_tinycnn_a0_t4_seed42,epoch_done,529.28,epoch=7 train_loss=0.3571 train_acc=0.8824 train_f1=0.8624 val_loss=0.6697 val_acc=0.7542 val_f1=0.7118 alpha=0.00 tau=4.00
2026-02-10T00:49:58.621Z,p2_kd_tinycnn_a0_t4_seed42,epoch_done,529.22,epoch=8 train_loss=0.3470 train_acc=0.8849 train_f1=0.8665 val_loss=0.6840 val_acc=0.7789 val_f1=0.7425 alpha=0.00 tau=4.00
2026-02-10T00:58:47.155Z,p2_kd_tinycnn_a0_t4_seed42,epoch_done,528.53,epoch=9 train_loss=0.3397 train_acc=0.8872 train_f1=0.8699 val_loss=0.7206 val_acc=0.7792 val_f1=0.7478 alpha=0.00 tau=4.00
2026-02-10T01:07:36.157Z,p2_kd_tinycnn_a0_t4_seed42,epoch_done,529.00,epoch=10 train_loss=0.3348 train_acc=0.8886 train_f1=0.8718 val_loss=0.6817 val_acc=0.7811 val_f1=0.7342 alpha=0.00 tau=4.00
2026-02-10T01:16:25.793Z,p2_kd_tinycnn_a0_t4_seed42,epoch_done,529.63,epoch=11 train_loss=0.3278 train_acc=0.8911 train_f1=0.8749 val_loss=0.7037 val_acc=0.7765 val_f1=0.7319 alpha=0.00 tau=4.00
2026-02-10T01:25:14.573Z,p2_kd_tinycnn_a0_t4_seed42,epoch_done,528.78,epoch=12 train_loss=0.3234 train_acc=0.8924 train_f1=0.8768 val_loss=0.7105 val_acc=0.7788 val_f1=0.7419 alpha=0.00 tau=4.00
2026-02-10T01:34:04.978Z,p2_kd_tinycnn_a0_t4_seed42,epoch_done,530.40,epoch=13 train_loss=0.3180 train_acc=0.8938 train_f1=0.8790 val_loss=0.7788 val_acc=0.7676 val_f1=0.7411 alpha=0.00 tau=4.00
2026-02-10T01:42:54.449Z,p2_kd_tinycnn_a0_t4_seed42,epoch_done,529.47,epoch=14 train_loss=0.3151 train_acc=0.8946 train_f1=0.8803 val_loss=0.7821 val_acc=0.7732 val_f1=0.7441 alpha=0.00 tau=4.00
2026-02-10T01:42:54.452Z,p2_kd_tinycnn_a0_t4_seed42,early_stop,,early_stop at epoch=14 best_epoch=9 best_val_f1=0.747796
2026-02-10T01:43:27.593Z,p2_kd_tinycnn_a0_t4_seed42,leaderboard_written,,path=results/leaderboard.csv
2026-02-10T01:43:27.595Z,p2_kd_tinycnn_a0_t4_seed42,run_done,,
2026-02-10T01:44:30.845Z,p2_kd_tinycnn_a0_t5_seed42,load_datasets_start,,cache_dir=results/cache/spectrograms
2026-02-10T01:44:30.849Z,p2_kd_tinycnn_a0_t5_seed42,load_datasets_done,,train=250050 val=63056 test=67256
2026-02-10T01:44:30.849Z,p2_kd_tinycnn_a0_t5_seed42,device_selected,,device=mps name=Apple MPS GPU
2026-02-10T01:44:30.897Z,p2_kd_tinycnn_a0_t5_seed42,models_initialized,,teacher=crnn teacher_params=73411 student=tinycnn student_params=23491
2026-02-10T01:44:30.897Z,p2_kd_tinycnn_a0_t5_seed42,run_start,,teacher=crnn student=tinycnn epochs=50 bs=64 lr=0.001 alpha=0.0 tau=5.0
2026-02-10T01:53:22.900Z,p2_kd_tinycnn_a0_t5_seed42,epoch_done,531.32,epoch=1 train_loss=0.6046 train_acc=0.7546 train_f1=0.7001 val_loss=0.8370 val_acc=0.7198 val_f1=0.6828 alpha=0.00 tau=5.00
2026-02-10T02:02:07.864Z,p2_kd_tinycnn_a0_t5_seed42,epoch_done,524.96,epoch=2 train_loss=0.4511 train_acc=0.8413 train_f1=0.8079 val_loss=0.7089 val_acc=0.7574 val_f1=0.7177 alpha=0.00 tau=5.00
